Cliente_Cod,Producto_Cod,Min,Max
CMAX00410,TIQ0250,0.0,20.0
CWAL00100,TIQ0250,5.0,30.0
CMAX00410,TIQ1750,1.0,6.074999999999996
CWAL00080,TIQ0525,2.5,20.0
CMXM00233,TIQ2303,2.0,4.299999999999997
CMAX00103,TIQ2303,6.0,16.1
CWAL00150,TIQ0310,2.0,15.599999999999994
CMAX00103,TIQ0320,2.0,14.0
CWAL00031,TIQ0320,1.0,4.0
CWAL00033,TIQ0320,2.0,5.0
CWAL00100,TIQ0403,3.0,10.0
CMXM00233,TIQ0705,2.0,7.199999999999996
CMAX00103,TIQ0705,3.0,12.0
CMXM00392,TIQ0705,3.0,3.0
CMXM00383,TIQ0705,1.0,24.0
CMXM00092,TIQ0705,2.05,2.95
CWAL00100,TIQ0125,2.5,15.874999999999995
CWAL00080,TIQ2825,2.5,10.249999999999995
CMXM00010,TIQ2825,2.5,6.25
CMAX00480,TIQ1425,2.5,10.0
CMXM00100,TIQ1425,2.5,10.0
CMXM00120,TIQ1425,5.0,40.0
CMXM00030,TIQ1425,2.5,20.0
CMGS00017,TIQ1430C,3.0,3.0
CMGS00061,TIQ1430C,2.4,9.9
CPER00012,TIQ1430C,1.62,3.9399999999999995
CMXM00100,TIQ1430,3.0,20.0
CWAL00120,TIQ1430,3.0,20.0
CPER00012,TIQ1400,1.05,3.0
CPER00012,TIQ0650,1.014,2.188
CPER00012,TIQ1130,3.0,10.0
CWAL00120,AMS0912,14.28,28.56
CPER00012,TIQ0303,1.5,15.0
CPER00012,TIQ0105,1.7389999999999999,4.369999999999999
CWAL00070,AMS1012,14.28,14.28
CGEN00063,TIQ0303,0.9,6.0
CMXM00100,TIQ1130,0.6,8.0
CMXM00120,TIQ1130,0.4249999999999998,20.0
CPER00012,TIQ0250,1.85,6.0
CPER00012,TIQ2850,1.336,4.09
CPAN00045,TIQ0320,1.0,6.0
CGEN00068,TIQ0310,1.0,4.0
CRES00050,TIQ0320,32.0,32.0
CRES00028,TIQ0200,3.0,3.0
CMXM00300,TIQ0325,2.5,2.5
CWAL00120,TIQ0325,2.5,10.249999999999995
CMXM00290,TIQ0325,2.5,5.0
CWAL00120,TIQ0303,3.0,20.0
CMXM00103,TIQ0303,18.290000000000003,20.0
CWAL00120,TIQ0352,2.5,9.0
CMGS00029,TIQ0103,1.6,10.0
CMAX00480,TIQ0403,3.0,20.0
CWAL00120,TIQ0403,2.7600000000000002,37.99999999999997
CMGS00017,TIQ1750,20.71,65.83999999999999
CMGS00033,TIQ1750,17.25,69.44999999999999
CMXM00300,TIQ0150,5.0,25.49999999999997
CPER00012,TIQ0102,2.0,15.0
CGEN00063,TIQ0102,3.0,3.0
CMAX00480,TIQ0103,1.5,7.249999999999979
CGEN00068,TIQ0600,0.5,2.4
CMXM00100,TIQ0225,4.25,18.249999999999996
CMXM00300,TIQ0225,2.5,10.0
CWAL00120,TIQ0225,2.5,16.5
CMGS00029,TIQ1130,1.0,4.344999999999997
CPER00012,TIQ0320,2.02,2.38
CWAL00122,AMS0912,8.0,8.0
CMAX00480,TIQ0525,2.5,10.0
CMXM00060,TIQ0525,0.0,10.0
CWAL00070,TIQ0525,2.5,20.0
CMAX00463,TIQ2303,2.0,12.199999999999996
CMXM00103,TIQ2303,12.5,50.0
CWAL00123,TIQ2303,2.0,10.0
CMAX00463,TIQ0320,1.0,18.599999999999998
CMXM00423,TIQ0320,1.0,12.0
CWAL00103,TIQ0320,3.0,30.0
CMXM00053,TIQ0320,1.0,5.699999999999996
CWAL00124,TIQ0200,6.0600000000000005,9.1
CMXM00102,CSR1502,4.0,4.0
CGEN00059,TIQ0403,0.9,3.0
CGEN00068,CSR1502,0.4,8.0
CMAX00463,TIQ0705,1.65,8.099999999999998
CMXM00103,TIQ0705,6.0,100.0
CMXM00102,TIQ0705,3.85,19.15
CMXM00053,TIQ0705,1.8,12.0
CWAL00120,TIQ0125,2.5,15.0
CGEN00056,TIQ0112,0.5,6.0
CMXM00060,TIQ2825,2.5,5.0
CWAL00120,TIQ2825,2.5,15.499999999999998
CMXM00190,TIQ1430,3.0,20.0
CMAX00360,TIQ1430,3.0,10.0
CMAX00390,TIQ1430,3.0,10.0
CMXM00390,TIQ1430,3.0,20.0
CMXM00070,TIQ1430,0.0,10.0
CMAX00120,TIQ1430,3.0,20.0
CPAN00049,TIQ0705,1.5,6.0
CMXM00200,AMS0912,14.28,14.28
CMXM00350,AMS0912,12.915000000000001,14.238
CMXM00200,TIQ2303,3.0,10.0
CMXM00250,TIQ2303,3.0,10.0
CMXM00380,TIQ2303,3.0,10.0
CMXM00320,TIQ2303,3.0,10.0
CMXM00170,AMS1012,14.28,14.28
CMXM00380,AMS1012,14.28,14.28
CMXM00260,TIQ1130,0.3,3.270000000000002
CMXM00320,TIQ1130,0.3,14.0
CMXM00320,TIQ0303,0.0,13.75
CMAX00063,TIQ0303,7.2,19.8
CMXM00090,TIQ0352,2.05,5.0
CMAX00320,TIQ0403,3.0,20.0
CMXM00360,TIQ0403,3.0,40.0
CMAX00390,TIQ0150,3.8000000000000007,11.999999999999957
CMAX00280,TIQ0150,5.0,10.0
CMAX00060,TIQ0150,5.0,10.0
CMAX00060,TIQ1750,1.0,11.14999999999997
CMXM00070,TIQ2825,2.5,2.5
CMXM00350,TIQ2825,2.5,2.5
CMXM00200,TIQ0525,2.5,10.0
CMAX00123,TIQ2303,4.0,28.5
CMXM00193,TIQ0320,1.0,8.0
CMXM00041,TIQ0320,1.0,4.699999999999996
CWAL00151,TIQ0320,4.0,30.0
CMAX00283,TIQ0320,1.0,8.799999999999994
CMAX00123,TIQ0320,2.0,26.999999999999957
CMXM00062,CSR1502,2.0,2.0
CMXM00193,TIQ0705,1.0,12.0
CMXM00041,TIQ0705,1.0,4.0
CMXM00323,TIQ0705,3.0,12.0
CMAX00063,TIQ0705,1.0,17.5
CMAX00123,TIQ0705,2.0,9.899999999999997
CMXM00070,TIQ0125,2.2,5.0
CMXM00350,TIQ0125,2.5,6.374999999999993
CMXM00360,TIQ2825,2.5,7.5
CMAX00040,TIQ1425,0.0,10.0
CMAX00490,TIQ1425,2.5,13.999999999999986
CMAX00040,TIQ1430,3.0,37.5
CMGS00016,TIQ1420,0.0,9.399999999999999
CRES00003,TIQ0303,4.0,4.0
CWAL00060,AMS0912,14.28,14.28
CMGS00037,TIQ0303,1.02,5.279999999999999
CSRT00001,TIQ0303,1.5,15.0
CMXM00240,TIQ0325,2.5,2.5
CMXM00243,TIQ0303,4.2,7.8
CMXM00060,TIQ0352,2.5,2.5
CMAX00040,TIQ0403,0.5,10.0
CMAX00040,TIQ0150,3.125,20.0
CMXM00240,TIQ0150,5.0,12.999999999999972
CMAX00040,TIQ0103,1.5,5.0
CMGS00037,TIQ1410,2.0,15.49999999999999
CMGS00016,TIQ1271,2.0,16.799999999999997
CMGS00037,TIQ1271,1.0,20.0
CSRT00001,TIQ2371,0.8500000000000001,1.45
CMAX00490,TIQ0525,2.5,10.0
CWAL00051,TIQ2303,2.0,3.299999999999997
CWAL00051,TIQ0320,1.0,4.0
CWAL00053,TIQ0320,0.0,6.0
CMAX00004,TIQ0320,1.0,6.0
CWAL00063,TIQ0705,4.2,39.19999999999999
CMXM00240,TIQ0125,2.5,8.75
CMXM00280,TIQ1425,2.5,10.0
CMXM00170,TIQ1425,2.5,10.0
CMXM00350,TIQ1425,2.5,10.0
CGEN00067,TIQ0112,2.25,73.75
CMXM00230,AMS0912,14.28,35.521499999999996
CMXM00280,AMS0912,14.28,14.301675
CWAL00100,AMS0912,14.28,24.99
CPER00004,TIQ0303,1.8,10.0
CMXM00350,TIQ2303,3.0,10.0
CMXM00390,TIQ2303,3.0,10.0
CMXM00280,AMS1012,14.28,14.28
CWAL00100,AMS1012,14.28,27.131999999999998
CMXM00350,AMS1012,13.44,13.44
CMXM00280,TIQ1130,0.9,9.25
CPER00004,TIQ0403,0.901,0.919
CGEN00073,AMS0971,0.99272,5.02256
CGEN00073,AMS1071,1.6685949999999998,3.585
CRES00024,TIQ2371,1.0,2.0
CRES00056,TIQ0320,6.0,9.399999999999999
CGEN00067,AMS1071,3.474,23.21999999999999
CGEN00067,TIQ1420,1.83,4.538
CMXM00230,TIQ0325,2.5,6.6
CMXM00280,TIQ0325,2.5,5.0
CWAL00010,TIQ0325,2.375,8.75
CMXM00140,TIQ0303,3.0,20.0
CWAL00151,TIQ0303,10.3,28.499999999999996
CMXM00350,TIQ0352,2.5,2.5
CMXM00280,TIQ0403,3.0,30.0
CMXM00350,TIQ0403,3.0,10.0
CMAX00470,TIQ0150,5.0,20.0
CGEN00068,TIQ0525,0.25,3.75
CMXM00110,TIQ0225,2.5,2.5
CMXM00310,TIQ0225,2.5,16.999999999999993
CPER00004,TIQ1410,0.9,2.31
CPER00004,TIQ2371,1.0,1.204
CMAX00470,TIQ0525,2.5,10.0
CMXM00310,TIQ0525,2.5,10.0
CMXM00350,TIQ0525,0.0,10.0
CMXM00011,TIQ0310,6.0,20.0
CMXM00143,TIQ0320,1.0,6.0
CMXM00283,TIQ0100,15.94,44.1
CMXM00011,TIQ0100,6.21,28.534999999999993
CMXM00011,TIQ0200,6.0,26.0
CMAX00020,TIQ0705,1.0,2.0
CMXM00283,TIQ0705,2.0,16.0
CMXM00011,TIQ0705,4.18,24.0
CMXM00353,TIQ0705,2.05,12.0
CGEN00068,TIQ0725,0.25,21.599999999999966
CMXM00140,TIQ0125,2.5,6.25
CMXM00001,TIQ1425,0.0,10.0
CMAX00420,TIQ1425,2.5,10.0
CPER00011,TIQ1430C,1.5,1.5
CMXM00001,TIQ1430,3.0,10.0
CPER00011,TIQ0500,1.0315,1.6949999999999998
CPER00011,TIQ0650,1.013,1.256
CMXM00180,AMS0912,14.28,14.28
CMXM00001,TIQ2303,2.0,10.0
CPER00011,TIQ0105,2.0,2.2350000000000003
CWAL00090,AMS1012,8.82,14.28
CWAL00160,AMS1012,13.881,14.258999999999999
CMXM00180,AMS1012,14.07,14.07
CPER00011,TIQ0250,3.0,8.0
CPAN00028,TIQ2800,2.55,3.0
CMXM00020,TIQ0325,2.5,2.5
CMXM00001,TIQ0303,3.0,10.0
CMAX00353,TIQ0303,4.1,5.9
CWAL00051,TIQ0303,2.1,3.9
CMXM00001,TIQ0403,3.0,10.0
CMXM00180,TIQ0403,3.0,20.0
CMXM00001,TIQ0150,5.0,10.0
CMXM00001,TIQ0103,1.5,5.0
CMXM00180,TIQ0103,1.5,10.0
CMXM00001,TIQ0225,2.5,5.0
CMXM00020,TIQ0225,2.5,2.5
CMXM00001,TIQ0250,5.0,10.0
CMXM00020,TIQ0250,5.0,11.499999999999986
CMXM00001,TIQ1750,1.0,6.674999999999994
CMXM00001,TIQ0525,2.5,10.0
CWAL00161,TIQ2303,2.0,6.0
CMXM00020,TIQ0403,3.0,10.0
CMXM00004,TIQ0705,1.2000000000000002,10.0
CMXM00001,TIQ0125,2.5,2.5
CMAX00420,TIQ2825,5.0,5.0
CMXM00260,TIQ1425,2.5,10.0
CMAX00330,TIQ1430,0.0,20.0
CRES00033,TIQ0351,1.0,20.0
CGEN00021,TIQ0705,0.5,1.8999999999999986
CPAN00014,TIQ0200,1.28,2.6
CGEN00003,TIQ0300,4.0,4.0
CGEN00024,TIQ3500,10.0,18.0
CGEN00022,TIQ3500,3.75,12.0
CGEN00025,TIQ3500,3.0,10.0
CWAL00150,TIQ0325,2.5,7.5
CMAX00410,TIQ0303,3.0,20.0
CMAX00330,TIQ0303,0.0,20.0
CMXM00300,TIQ0403,3.0,10.0
CMAX00330,TIQ0403,3.0,10.0
CMXM00260,TIQ0150,5.0,10.0
CMAX00330,TIQ0103,0.0,5.0
CMXM00350,TIQ0225,2.5,7.5
CMXM00260,TIQ0250,5.0,10.0
CAUT00015,TIQ2371,10.0,30.250000000000004
CMAX00330,TIQ1750,1.225,12.699999999999989
CMXM00260,TIQ1750,1.0,5.299999999999997
CMXM00270,TIQ2825,2.5,9.0
CMAX00330,TIQ0525,0.0,10.0
CMAX00333,TIQ2303,4.0,23.999999999999986
CMXM00413,TIQ0310,1.0,15.699999999999996
CMAX00333,TIQ0320,1.0,12.699999999999996
CMXM00261,TIQ0320,1.0,8.0
CWAL00011,TIQ0705,2.85,18.15
CMAX00333,TIQ0705,1.5,12.0
CMXM00261,TIQ0705,1.0,8.0
CMXM00050,TIQ1425,2.5,10.0
CMXM00420,TIQ1430,3.0,20.0
CMGS00061,TIQ1922,54.245,73.145
CRES00071,TIQ1750,2.6,2.6
CMXM00290,AMS0912,14.28,24.99
CMXM00030,AMS0912,14.28,14.28
CWAL00120,TIQ2303,3.0,10.0
CMXM00420,AMS1012,14.28,14.28
CWAL00120,AMS1012,14.28,26.417999999999992
CMXM00030,AMS1012,14.28,14.28
CMXM00030,TIQ1130,0.8700000000000012,20.14999999999999
CGEN00019,TIQ2371,10.0,40.0
CMXM00420,TIQ0325,2.5,2.5
CMXM00320,TIQ0325,2.5,2.5
CWAL00120,TIQ0310,1.0,11.299999999999994
CMXM00420,TIQ0303,3.0,10.0
CMXM00420,TIQ0352,2.5,2.5
CWAL00030,TIQ0352,3.25,21.25
CMXM00030,TIQ0352,2.5,6.875
CMXM00420,TIQ0403,3.0,10.0
CMXM00050,TIQ0403,2.325,10.0
CMGS00029,TIQ0102,2.0,4.6
CGEN00056,TIQ2241,2.0,2.0
CMXM00420,TIQ0225,2.5,5.0
CMXM00030,TIQ0225,3.625,13.874999999999996
CAUT00001,TIQ2371,2.5,5.0
CMXM00420,TIQ0250,5.0,23.75
CMXM00030,TIQ0250,0.0,81.49999999999991
CAUT00020,TIQ2371,5.0,15.0
CMGS00028,TIQ1410,2.0,8.299999999999997
CMGS00029,TIQ1410,2.0,13.999999999999986
CGEN00063,TIQ2371,0.8025,1.0
CMXM00420,TIQ1750,0.5,5.0
CMXM00123,TIQ2303,2.75,16.0
CMXM00423,TIQ0310,1.0,12.0
CMXM00123,TIQ0320,2.0,17.69999999999999
CWAL00123,TIQ0320,2.0,10.0
CMXM00123,TIQ0705,1.35,24.0
CWAL00122,TIQ0705,3.0,3.0
CGEN00056,TIQ0705,2.8,3.0
CMXM00420,TIQ0125,2.5,2.5
CMXM00420,TIQ2825,2.5,4.375
CMAX00240,TIQ1425,2.5,10.0
CMXM00040,TIQ1425,0.0,10.500000000000007
CSRT00001,TIQ1425,1.2,6.119999999999999
CMXM00040,TIQ1430,3.0,10.0
CRES00028,TIQ0703,0.0,10.0
CMXM00260,AMS0912,14.091000000000001,14.28
CMXM00040,AMS0912,14.28,14.28
CMXM00260,TIQ2303,3.0,10.0
CMXM00390,AMS1012,14.28,14.28
CMXM00260,AMS1012,14.28,14.28
CGEN00010,AMS0971,0.8912000000000001,1.0
CGEN00010,TIQ0320,2.0,2.0
CMXM00260,TIQ0325,2.5,2.5
CMXM00193,TIQ0310,1.4000000000000001,11.199999999999996
CMAX00323,TIQ0310,1.0,27.19999999999999
CMXM00040,TIQ0103,1.5,10.0
CMAX00280,TIQ1750,1.0,9.599999999999998
CRES00025,TIQ0300,16.13,47.08500000000001
CRES00059,TIQ0300,8.1,9.9
CGEN00031,TIQ0320,2.1,7.799999999999997
CMXM00263,TIQ0102,10.0,10.0
CMAX00240,TIQ0525,2.5,10.0
CMXM00071,TIQ2303,1.4,9.2
CMXM00071,TIQ0705,2.5,11.279999999999983
CMAX00283,TIQ0705,1.8000000000000003,20.0
CGEN00031,TIQ0705,4.0,8.0
CMXM00040,TIQ0125,2.5,7.2499999999999964
CMAX00160,TIQ1425,1.625,10.0
CMAX00050,TIQ1425,2.5,16.499999999999993
CGEN00067,TIQ0102,3.0,100.0
CMXM00240,TIQ2303,1.8000000000000007,10.0
CWAL00060,AMS1012,14.28,14.28
CPAN00049,AMS0940,1.0,2.0
CMXM00100,TIQ0325,2.5,5.0
CMAX00140,TIQ0303,0.0,10.0
CMAX00140,TIQ0150,2.0000000000000018,10.0
CMAX00160,TIQ0150,5.0,20.0
CMXM00240,TIQ0225,2.5,8.75
CPQM0001,REA1405,3.25,10.0
CMAX00060,TIQ0525,2.5,10.0
CMXM00240,TIQ0525,0.0,10.0
CMAX00140,TIQ0525,0.0,10.0
CMAX00053,TIQ0310,1.55,6.899999999999999
CWAL00064,TIQ0705,0.0,18.0
CMXM00150,TIQ1425,2.5,10.0
CMAX00470,TIQ1425,2.5,10.0
CMXM00150,TIQ1430,3.0,30.0
CPER00008,TIQ1400,0.506,1.7419999999999993
CMXM00150,AMS0912,7.297499999999999,13.912499999999998
CMXM00130,AMS0912,14.28,14.28
CWAL00030,AMS0912,14.28,14.28
CMXM00150,TIQ2303,3.0,10.0
CMXM00130,TIQ2303,3.0,10.0
CMXM00150,AMS1012,14.28,14.28
CMXM00130,AMS1012,14.28,14.28
CWAL00010,AMS1012,14.28,14.28
CWAL00030,AMS1012,14.28,14.28
CMXM00150,TIQ1130,0.0,7.3999999999999915
CRES00060,TIQ0200,0.48325,3.1319999999999997
CMXM00150,TIQ0325,2.5,4.5
CMXM00110,TIQ0325,2.5,2.5
CMXM00370,TIQ0325,2.5,11.049999999999999
CMXM00150,TIQ0303,3.0,10.0
CMXM00150,TIQ0352,2.5,2.5
CMXM00370,TIQ0352,2.5,2.5
CMXM00010,TIQ0352,2.5,2.5
CMXM00150,TIQ0403,0.7500000000000004,20.0
CMAX00310,TIQ0403,0.0,10.0
CMXM00310,TIQ0403,3.0,22.99999999999983
CMXM00150,TIQ0150,4.1000000000000005,30.0
CMXM00370,TIQ0150,5.0,10.0
CMXM00150,TIQ0103,1.5,15.0
CMXM00150,TIQ0225,2.5,9.0
CMXM00370,TIQ0225,2.5,2.5
CMXM00130,TIQ0225,2.5,4.75
CMXM00150,TIQ0250,5.0,35.99999999999994
CMAX00260,TIQ0250,5.0,24.499999999999993
CMXM00150,TIQ1750,1.625,13.0
CMXM00370,TIQ1750,0.5,5.724999999999998
CMXM00150,TIQ0525,1.625,10.0
CGEN00028,TIQ0100,3.2,13.209999999999999
CMXM00013,TIQ0320,1.15,9.850000000000001
CWAL00104,TIQ0100,0.0,12.0
CMXM00281,TIQ0200,3.65,5.99
CWAL00104,TIQ0705,0.0,12.0
CMXM00133,TIQ0705,2.0,12.0
CMXM00150,TIQ0125,2.5,7.5
CMXM00370,TIQ0125,2.5,2.5
CMXM00150,TIQ2825,2.5,2.5
CGEN00028,TIQ2800,2.5,5.88
CMAX00350,TIQ1425,2.5,10.0
CMGS00003,TIQ1420,1.0,15.899999999999999
CMXM00180,TIQ0525,2.5,10.0
CMXM00001,AMS0912,14.28,14.28
CMXM00001,AMS1012,14.28,14.28
CMXM00001,TIQ1130,0.3,4.049999999999997
CMXM00180,TIQ1130,0.6,8.0
CMGS00003,TIQ1922,29.0,53.67999999999985
CPER00005,TIQ0403,0.932,1.0895000000000001
CPAN00035,TIQ0371,0.85,1.5
CPAN00048,AMS0940,1.0,4.0
CMXM00180,TIQ0325,2.5,4.375
CMXM00001,TIQ0352,2.5,2.5
CMXM00020,TIQ0352,2.5,2.5
CPER00005,TIQ0102,1.0,10.0
CVIN00014,TIQ2371,2.0,15.0
CMGS00028,TIQ0320,1.15,2.0
CMXM00001,TIQ2825,2.5,4.375
CMAX00410,TIQ2303,7.9,14.0
CMXM00183,TIQ0310,4.0,18.0
CMAX00410,TIQ0320,6.0,12.0
CWAL00091,TIQ0200,3.4,10.960000000000003
CWAL00094,TIQ0200,0.0,14.700000000000001
CMAX00410,TIQ0705,1.0,3.799999999999997
CMXM00020,TIQ0125,2.5,2.5
CRES00058,TIQ2825,28.04,60.066
CWAL00153,TIQ0525,5.0,5.0
CMXM00260,TIQ0525,2.5,10.0
CMXM00010,AMS0912,14.112,14.28
CMXM00320,AMS1012,14.28,14.28
CPAN00028,TIQ1750,3.5,3.5
CWAL00153,TIQ0310,8.0,24.059999999999988
CMXM00413,TIQ0303,2.3,17.899999999999995
CWAL00153,TIQ0303,9.0,9.0
CMXM00260,TIQ0352,2.5,2.5
CMXM00300,TIQ0352,2.5,2.5
CWAL00153,TIQ0352,2.5,2.5
CWAL00153,TIQ0150,35.0,35.0
CMXM00260,TIQ0103,1.5,5.0
CWAL00153,TIQ0225,42.5,42.5
CAUT00008,TIQ2371,4.4,20.999999999999996
CWAL00153,TIQ0250,125.0,125.0
CWAL00153,TIQ1750,72.5,72.5
CWAL00153,TIQ2830,5.0,5.0
CWAL00080,TIQ0600,5.0,5.0
CGEN00068,TIQ2825,0.915,60.28024999999998
CMXM00330,TIQ1425,2.5,10.0
CMAX00220,TIQ1425,2.5,10.0
CMXM00330,TIQ1430,3.0,25.49999999999997
CPAN00052,TIQ0102,29.0,45.0
CMXM00420,TIQ0525,2.5,10.0
CMAX00220,TIQ0525,2.5,10.0
CMXM00060,AMS0912,14.28,14.28
CMXM00330,TIQ2303,3.0,10.0
CMXM00420,TIQ2303,1.5000000000000009,10.0
CMXM00100,TIQ2303,3.0,10.0
CMXM00330,TIQ1130,0.3,14.0
CMXM00330,TIQ0303,3.0,20.0
CMXM00330,TIQ0403,3.0,20.0
CMAX00220,TIQ0150,2.0500000000000016,10.0
CMGS00017,TIQ0102,1.2,3.5999999999999996
CMXM00330,TIQ0103,1.5,15.0
CMGS00061,TIQ2325,2.0,2.0
CMXM00330,TIQ0225,2.5,4.249999999999998
CMGS00017,TIQ1271,1.7875,2.8499999999999996
CMGS00033,TIQ1271,1.0,1.0
CRES00070,TIQ2371,1.0,2.0
CMXM00330,TIQ1750,1.0,6.199999999999996
CMGS00017,TIQ0310,1.65,6.699999999999999
CMGS00033,TIQ0310,2.4,2.4
CMGS00061,TIQ0310,2.0,8.0
CWAL00163,TIQ0310,1.0,12.0
CMXM00103,TIQ0320,0.0,30.0
CMXM00330,TIQ2825,2.5,2.5
CPER00003,TIQ0500,1.105,1.78
CPER00003,TIQ0650,1.07,1.07
CPER00003,TIQ0300,1.135,1.99
CPER00003,TIQ0105,1.03,1.03
CMXM00310,AMS1012,14.1015,14.28
CMXM00250,AMS1012,14.28,14.28
CPER00003,TIQ0403,0.91,0.91
CPER00003,TIQ0250,2.07,2.07
CPER00003,TIQ2850,1.03,1.03
CMAX00280,TIQ0403,1.2000000000000002,10.0
CPER00003,TIQ0102,1.2,1.2
CGEN00031,TIQ2241,1.0,3.0
CPER00003,TIQ2325,1.0,1.0
CPER00003,TIQ1410,1.02,1.02
CGEN00028,TIQ0320,2.0,7.908749999999992
CGEN00031,TIQ0100,3.13,3.13
CMAX00050,TIQ1430,3.0,30.0
CMAX00050,TIQ0303,3.0,29.499999999999957
CMAX00050,TIQ0103,1.5,10.0
CMAX00160,TIQ0250,5.0,20.0
CMGS00009,TIQ1410,2.24,6.0
CMAX00163,TIQ2303,3.9000000000000004,12.400000000000006
CMXM00040,TIQ0310,6.0,6.0
CMAX00163,TIQ0320,1.0,8.799999999999997
CWAL00051,TIQ0200,2.9,6.629999999999998
CMAX00163,TIQ0705,2.0,9.475000000000001
CMAX00260,TIQ1425,1.9,15.999999999999996
CMAX00060,TIQ1425,0.0,15.999999999999996
CMAX00290,TIQ1425,2.5,10.0
CPER00011,TIQ1400,1.5,1.5
CGEN00073,TIQ0703,0.9,4.5
CRSP00011,TIQ0100,61.369499999999995,71.62049999999999
CRES00016,TIQ0320,3.0,12.0
CGEN00040,TIQ0320,74.0,74.0
CWAL00080,TIQ0310,1.0,8.05
CMXM00200,TIQ0310,3.15,5.85
CWAL00014,TIQ0310,5.0,5.0
CMXM00110,TIQ0403,3.0,10.0
CPER00004,TIQ0102,1.6400000000000001,10.0
CMAX00260,TIQ0103,1.5,10.499999999999972
CPER00011,TIQ1130,1.5,10.0
CWAL00151,TIQ0310,1.0,20.0
CMXM00313,TIQ0310,2.0,13.799999999999997
CWAL00101,TIQ0200,6.3,9.54
CMAX00140,TIQ1425,0.0,10.0
CPER00005,TIQ1430C,0.8400000000000001,2.13
CPER00015,TIQ1430C,0.735,2.2649999999999997
CPER00015,TIQ1400,0.93,1.3399999999999999
CPAN00050,TIQ0703,3.35,9.649999999999999
CGEN00068,TIQ3500,0.0,2.0
CPER00015,TIQ0102,1.0,10.0
CPER00005,TIQ0320,1.1295000000000002,1.4805
CPER00015,TIQ0320,1.26,2.34
CMAX00413,TIQ2303,5.4,14.599999999999998
CMAX00413,TIQ0320,1.0,10.0
CWAL00161,TIQ0200,10.08,20.7
CMXM00330,TIQ0325,2.5,2.5
CMXM00330,TIQ0352,2.5,2.5
CMXM00330,TIQ0150,5.0,20.0
CMAX00330,TIQ0150,3.400000000000002,10.999999999999979
CMXM00330,TIQ0250,5.0,20.0
CMAX00330,TIQ0250,0.0,20.0
CGEN00028,TIQ2371,1.0,3.0
CMXM00330,TIQ0525,2.5,10.0
CMXM00263,TIQ0310,1.0,12.0
CMXM00330,TIQ0125,1.85,2.5
CMAX00100,TIQ1425,2.5,13.999999999999986
CMGS00029,TIQ1430C,1.7400000000000002,15.799999999999995
CGEN00063,TIQ2303,1.0,4.0
CMAX00460,TIQ0525,2.5,10.0
CPAN00052,TIQ2325,35.0,35.0
CMXM00410,AMS1012,14.28,14.28
CMXM00050,TIQ1130,0.9,6.849999999999994
CMAX00100,TIQ0403,3.0,20.0
CMAX00450,TIQ0403,0.0,10.0
CMGS00059,TIQ1750,27.654999999999998,47.249999999999986
CMAX00460,TIQ0225,3.0,3.0
CMIN00003,TIQ1271,1.25,3.6562499999999987
CMGS00061,TIQ0320,2.0,9.209999999999999
CMXM00410,TIQ0310,6.2,9.8
CWAL00160,TIQ0310,7.21,14.59
CMXM00414,TIQ0100,3.0,3.0
CWAL00160,TIQ0705,0.0,26.39999999999999
CGEN00063,TIQ0725,0.85,6.0
CMAX00120,TIQ1425,2.5,10.0
CPAN00047,TIQ0102,10.0,20.0
CMXM00090,AMS1012,14.994,27.845999999999997
CMXM00200,AMS1012,14.28,14.28
CMXM00100,TIQ0403,3.0,10.0
CMAX00120,TIQ0150,5.0,10.0
CMXM00073,TIQ0102,5.9,5.9
CMAX00242,TIQ2303,10.0,10.0
CMAX00242,TIQ0705,10.0,10.0
CPAN00050,TIQ0102,23.0,40.0
CGEN00067,TIQ1430,1.92,4.8
CGEN00029,TIQ2371,3.0,3.0
CGEN00029,TIQ0100,3.035,18.014999999999997
CGEN00028,TIQ0200,2.74,3.32
CGEN00029,TIQ0200,3.5349999999999997,5.965
CMAX00300,TIQ1425,2.5,10.0
CMAX00300,TIQ1430,3.0,20.0
CMXM00370,TIQ1430,3.0,10.0
CMAX00300,TIQ0525,2.5,10.0
CMXM00230,AMS1012,14.28,14.28
CMXM00130,TIQ0325,2.625,4.875
CRES00016,TIQ0200,50.0,50.0
CMAX00300,TIQ0303,3.0,20.0
CMXM00130,TIQ0352,2.5,2.5
CWAL00010,TIQ0403,3.0,20.0
CMAX00300,TIQ0150,5.0,10.0
CMAX00300,TIQ0103,1.5,10.0
CMAX00300,TIQ0250,5.0,20.0
CPER00008,TIQ1410,0.506,1.44
CPER00008,TIQ2371,0.53,0.53
CMAX00300,TIQ1750,1.0,13.950000000000006
CWAL00101,TIQ2303,2.0,6.0
CMAX00473,TIQ2303,2.0,8.799999999999997
CWAL00153,TIQ1430,12.0,12.0
CMXM00153,TIQ0310,1.0,10.599999999999998
CWAL00101,TIQ0310,1.0,5.5
CMXM00011,TIQ0320,2.0,10.899999999999999
CWAL00034,TIQ0100,0.0,9.755
CWAL00153,TIQ0100,21.03,34.53
CMXM00231,TIQ0200,3.315,6.559999999999999
CWAL00034,TIQ0705,0.0,20.39999999999999
CMAX00420,TIQ0525,2.5,10.0
CMXM00020,AMS0912,14.28,14.28
CPAN00062,TIQ0102,2.0,4.549999999999999
CMXM00020,AMS1012,14.28,14.28
CMXM00183,TIQ0352,10.0,10.0
